2020-01-17 04:28:12,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-17 03:20:27,"b'I had a crappy #customerexperience with #UnitedAirlines tonight.  Cancelled flight, poor communication at the airpo\xe2\x80\xa6 https://t.co/yRrtXjKd5e'"
2020-01-17 03:00:50,b'Hey #iah how hard can it be to show correct baggage claim number for weary travelers to collect their bags &amp; leave.\xe2\x80\xa6 https://t.co/R72sQusTdZ'
2020-01-17 02:40:17,b'Among the worst customer experiences ever.  #UnitedAirlines'
2020-01-17 01:51:33,b'#UnitedAirlines #flight1871 catches fire #Newark #Newjersey @gabby_guzy https://t.co/mshxUcGEk2'
2020-01-17 01:28:14,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-17 00:39:56,b'Never fly #UnitedAirlines especially at EWR!'
2020-01-17 00:21:34,b'Go with God #UnitedAirlines. The Invisible Hand will find you eventually. https://t.co/11d0qxtkLa'
2020-01-17 00:19:12,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-17 00:15:58,b'didn\xe2\x80\x99t expect United &amp; American Airlines to finish at the bottom ! #travel #AmericanAirlines #UnitedAirlines #rank\xe2\x80\xa6 https://t.co/KnOb41Utky'
2020-01-17 00:09:25,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-17 00:07:35,"b'#UnitedAirlines #United #UnitedClub Fail you again and again. Give you ""free"" pass to their United Club, but every\xe2\x80\xa6 https://t.co/ORrbzUHyXr'"
2020-01-16 23:53:36,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 23:39:48,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 23:34:50,"b'Great job @Delta #DeltaAirlines\n@united - let 2020 be your year of \xe2\x80\x9820/20 vision\xe2\x80\x99, with #unitedairlines moving up a\xe2\x80\xa6 https://t.co/baH5Z3ySN2'"
2020-01-16 23:32:07,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 23:20:44,b'Landing at EWR runway 22L United 737-800 from PBI Saturday #ewr #unitedairlines #northjersey @ Newark Liberty Inter\xe2\x80\xa6 https://t.co/gqWAa6a054'
2020-01-16 23:12:34,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 23:03:51,b'On Final To EWR New York in the background #nyc #unitedairlines #ewr #newyorkcity https://t.co/QHTKSUvE9w'
2020-01-16 23:01:34,"b'Over the Pulaski Skyway on final to EWR #northjersey #pulaskiskyway #ewr #unitedairlines @ Jersey City, New Jersey https://t.co/nYgb72hfqw'"
2020-01-16 22:57:23,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:56:38,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:53:08,b'A #UnitedAirlines flight from New Jersey to #LosAngeles was forced to make an emergency landing at #Newark Liberty\xe2\x80\xa6 https://t.co/frsU1cy2wx'
2020-01-16 22:51:48,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:50:54,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:50:22,"b""RT @DiepTLam: Passengers on the #UnitedAirlines flight from #NewJersey to #LosAngeles saw the fire erupting from the aircraft's engines &amp; t\xe2\x80\xa6"""
2020-01-16 22:49:59,"b'#unitedairlines #iamchrisyanke @ Van Nuys, California https://t.co/HGxnMgt6wM'"
2020-01-16 22:44:45,"b""RT @DiepTLam: Passengers on the #UnitedAirlines flight from #NewJersey to #LosAngeles saw the fire erupting from the aircraft's engines &amp; t\xe2\x80\xa6"""
2020-01-16 22:43:26,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:41:25,b'Over the NJ Meadowlands MetLife Stadium American Dream #metlifestadium #meadowlandssports #americandreammall\xe2\x80\xa6 https://t.co/eMfsPC2qve'
2020-01-16 22:38:38,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:38:11,b'North Jersey from GWB turning toward EWR Saturday #gwbridge #northjersey #ewr #unitedairlines https://t.co/D8Wa3vl0Jd'
2020-01-16 22:38:07,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:37:27,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:37:26,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:35:15,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:34:12,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:34:03,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:34:00,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:33:51,"b'Lake Hopatcong, New Jersey outside the window on my way back to EWR #lakehopatcongnj #unitedairlines #northjersey\xe2\x80\xa6 https://t.co/OPvmYuMH2x'"
2020-01-16 22:33:07,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:32:15,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:29:50,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:29:10,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:28:59,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:28:44,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:27:28,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:26:46,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-16 22:26:02,b'RT @DCGURU85: @United so my flights delayed by three hours (and counting) and I can\xe2\x80\x99t even be let in to the lounge? Not cool. #skyharbor #u\xe2\x80\xa6'
2020-01-16 22:25:57,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
